Gene ID	source_id	smru1 - smru1 6 hours - unique (intraerythrocytic cycle)	smru1 - smru1 18 hours - unique (intraerythrocytic cycle)	smru1 - smru1 24 hours - unique (intraerythrocytic cycle)	smru1 - smru1 30 hours - unique (intraerythrocytic cycle)	smru1 - smru1 36 hours - unique (intraerythrocytic cycle)	smru1 - smru1 48 hours - unique (intraerythrocytic cycle)	smru1 - smru1 42 hours - unique (intraerythrocytic cycle)	smru2 - smru2 6 hours - unique (intraerythrocytic cycle)	smru2 - smru2 12 hours - unique (intraerythrocytic cycle)	smru2 - smru2 18 hours - unique (intraerythrocytic cycle)	smru2 - smru2 24 hours - unique (intraerythrocytic cycle)	smru2 - smru2 30 hours - unique (intraerythrocytic cycle)	smru2 - smru2 36 hours - unique (intraerythrocytic cycle)	smru2 - smru2 42 hours - unique (intraerythrocytic cycle)	smru2 - smru2 48 hours - unique (intraerythrocytic cycle)	
PVP01_0517200	PVP01_0517200.1	1.95	0.77	8.82	10.27	10.35	33.36	49.88	2.03	6.27	3.15	5.85	8.56	25.77	46.56	32.64	
PVP01_0517600	PVP01_0517600.1	5.26	22.4	21.9	21.84	568.54	191.68	618.56	122.61	19.52	16.59	18.25	233.61	520.45	391.6	173.1	
PVP01_0001430	PVP01_0001430.1	37.67	3.95	63.67	907.52	649.43	136.15	225.62	395.45	13.52	17.19	344.68	945.55	507.3	205.61	123.05	
PVP01_0518500	PVP01_0518500.1	370.67	165.34	138.2	120.53	139.31	882.11	336.43	174.96	161.78	149.74	133.05	144.25	264.73	512.68	808.65	
PVP01_0518700	PVP01_0518700.1	88.6	178.08	155.24	69.27	19.25	13.28	12.93	91.62	143.94	146.16	91.67	35.88	17.56	21.95	25.92	
PVP01_0519000	PVP01_0519000.1	11.5	7.73	15.8	5.65	10.67	61.43	38.05	5.16	10.19	13.4	9.45	7.46	18.05	37.31	32.03	
PVP01_0519100	PVP01_0519100.1	65.17	62.82	109.41	157.88	142.07	117.34	89.9	68.6	44.8	70.23	109.24	129.15	86.5	78.61	60.94	
PVP01_0010390	PVP01_0010390.1	0	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	
PVP01_0002480	PVP01_0002480.1	0	0	0	0	0	0	0	0.27	0.35	0	0.3	0	0	0	0.59	
PVP01_0521300	PVP01_0521300.1	9	0	3.16	1.97	4.11	9.9	8.93	6.2	2.18	3.5	1.88	4.38	3.89	5.75	9.25	
PVP01_0002490	PVP01_0002490.1	5.4	2.33	2.58	1.07	0.45	2.31	0.49	3.68	2.37	3.34	0.68	0	0.42	0	1.68	
PVP01_0523300	PVP01_0523300.1	938.74	121.06	26.99	4.8	12.7	32.81	16.72	500.56	194.15	35.58	46.8	48.35	40.51	52.22	67.23	
PVP01_0002690	PVP01_0002690.1	0	0	0	0	0	0	0	0	0	0	0.62	0	0	0	0.61	
PVP01_0006120	PVP01_0006120.1	0.58	0	0.51	0	0	1.38	0.58	0	0	0	0	0	0	0	0	
PVP01_0006150	PVP01_0006150.1	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PVP01_0524800	PVP01_0524800.1	0.66	0.52	0.58	0	0	45.01	32.68	0	16.44	4.48	0	0.46	18.78	48.34	40.14	
PVP01_0006180	PVP01_0006180.1	0	0	0	0	0	0	0	6.28	4.35	2.25	2.68	0	0	1.64	1.06	
PVP01_0006200	PVP01_0006200.1	0	0	0	0	0	0	0	8.64	4.83	4.66	2.5	0.42	0.52	2.55	3.7	
PVP01_0006220	PVP01_0006220.1	0	0	0	0	0	0.46	0	0.37	0	0	0	0	0	0	0.81	
PVP01_0006250	PVP01_0006250.1	0	0	0	0	0	0	0	0.37	0.47	0.57	0	0	0	0	0	
PVP01_0006280	PVP01_0006280.1	0	0	0	0	0	0	0	0	0.33	0.8	0	0	0.71	0	0	
PVP01_0526400	PVP01_0526400.1	158.17	26.34	23.66	25.98	184.3	535.53	379.52	53.27	62.62	47.26	36.72	79.36	217.52	261.61	269.47	
PVP01_0006310	PVP01_0006310.1	2.56	1.21	1.35	0.56	0	0	0	0.32	0.82	1.49	0.36	0	0.44	0	0	
PVP01_0526600	PVP01_0526600.1	45.5	128.67	137.75	113.23	62.5	47.22	53.48	53.88	93.57	122.57	114.89	69.22	40.71	36.87	44.32	
PVP01_0527100	PVP01_0527100.1	10.04	10.95	13.96	3.02	13.26	37.25	24.73	6.06	7.81	13.11	6.73	7.45	14.65	21.35	23.46	
PVP01_0007980	PVP01_0007980.1	1.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PVP01_0008000	PVP01_0008000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	
PVP01_0004710	PVP01_0004710.1	0	0	0	0	0	0	0	0.25	0.33	0	0.28	0	0	0	0	
PVP01_0528200	PVP01_0528200.1	158.7	66.9	44.75	48.23	82.87	452.12	170.44	61.12	61.64	51.37	61.35	54.89	141.93	197.9	334.5	
PVP01_0528300	PVP01_0528300.1	15.39	5.37	7.54	6.92	119.3	63.99	111.83	34.54	9.11	3.08	11	71.98	107.91	99.64	83.67	
PVP01_0529200	PVP01_0529200.1	156.08	111.71	110.99	53.4	41.78	71.35	56.25	124.83	131.94	108.59	71.7	40.99	44.27	47.07	66.99	
PVP01_0004910	PVP01_0004910.1	3.67	1.66	2.3	0.57	0	0	0.52	0	0	0.51	0	0	0	0	0.36	
PVP01_0008550	PVP01_0008550.1	3.3	0.87	0.48	1.2	0	0	0	0.34	0	0	0	0.38	0	0	0.38	
PVP01_0530500	PVP01_0530500.1	16.25	6.21	41.82	30.89	20.08	21.4	19.76	6.88	6.33	17.81	36.75	23.29	11.77	15.61	16.86	
PVP01_0008570	PVP01_0008570.1	0.47	0	0.82	0.51	0	0	0	0.29	0	0	0	0	0	0	0.32	
PVP01_0008600	PVP01_0008600.1	0	0	0	0	0	0	0	1.97	1.27	1.53	1.09	0	0	1.67	1.08	
PVP01_0531600	PVP01_0531600.1	79.46	124.7	125.21	131.98	124.98	28.94	54.85	118.13	116.84	131.96	166.28	148.75	91.52	52.66	50.46	
PVP01_0533000	PVP01_0533000.1	61.14	24.33	12.4	16.34	9.1	86.56	62.32	44.49	56.6	44.43	18.19	18.2	55.69	106.6	87.14	
PVP01_0533700	PVP01_0533700.1	2.78	0.73	1.62	0.5	10.97	950.97	552.11	2.31	445.44	200.77	36.93	13.49	475.45	1195.8	919.61	
PVP01_0534200	PVP01_0534200.1	10.79	13.77	13.1	4.53	3.03	12.38	3.29	14.53	18.71	12.09	17.86	9.8	9.32	24.71	36.93	
PVP01_0534300	PVP01_0534300.1	7.52	9.17	7.48	1.03	10.04	59.1	74.5	4.19	27.42	1.26	1.85	21.09	162.7	344.58	323.06	
PVP01_0534500	PVP01_0534500.1	4.55	8.7	19.3	9.53	5.54	11.33	7.91	16.38	16.81	28.38	16.6	10.81	9.18	17.76	18.97	
PVP01_0200300	PVP01_0200300.1	11.13	6.77	4.76	4.05	3.38	8.3	4.53	20.53	20.69	20.51	24.18	8.72	5.43	9.11	11.14	
PVP01_0201300	PVP01_0201300.1	1.4	1.85	1.23	0.51	0.43	5.14	1.86	2.34	3.77	4.09	1.62	1.3	1.62	1.99	7.68	
PVP01_0203400	PVP01_0203400.1	237.24	261.12	258.45	197.82	99.67	123.17	90.66	206.01	272.03	235.22	267.18	167.01	115.26	93.72	160.22	
PVP01_0203800	PVP01_0203800.1	23.58	23.07	42.38	111.37	74.75	51.53	44.48	22.49	15.98	30.61	73.43	106.05	55.67	37	41.4	
PVP01_0204200	PVP01_0204200.1	64.57	83.46	65.8	47.62	13.53	15.76	11.26	82.42	98.37	76.26	58.15	31.51	15.08	13.92	25.69	
PVP01_0206100	PVP01_0206100.1	104.17	38.72	30.99	52.79	141.38	502.57	575.3	41.5	88.88	34.92	38.74	112.4	255.5	600.77	441.11	
PVP01_0206200	PVP01_0206200.1	93.55	176.41	162.11	143.44	98.32	59.83	55.7	104.49	133.09	140.16	150.92	104.88	67.73	58.27	53.38	
PVP01_0207700	PVP01_0207700.1	24.97	51.08	50.55	27.66	25.45	16.44	21.13	27.1	26.91	41.72	33.65	30.6	23.79	14.06	17.6	
PVP01_0208700	PVP01_0208700.1	139.75	123.35	135.68	108.75	74.78	34.97	39.81	121.88	136.31	138.7	132.82	116.03	60.17	34.69	43.46	
PVP01_0209100	PVP01_0209100.1	20.97	49.56	85.6	68.13	39.33	42.04	42.23	22.72	35.62	54.21	69.7	35.49	28.25	33.53	45.4	
PVP01_0210800	PVP01_0210800.1	214.04	222.66	190.04	70.9	41.13	54.98	48.09	186.09	211.38	179.09	146.02	66.14	51.17	60.13	69.82	
PVP01_0211700	PVP01_0211700.1	22.91	17.61	32.37	64.6	56.3	28.99	40.41	14.73	10.25	16.69	34.02	41.55	45.63	17.6	19.17	
PVP01_0215100	PVP01_0215100.1	69.86	57.55	56.07	31.87	12.47	14.22	13.2	48.09	58.34	61.02	46.7	24.13	16.6	12.97	23.28	
PVP01_0217100	PVP01_0217100.1	87.56	45.37	37.11	38.23	33.27	58.45	47.3	74.85	69.33	67.08	53.36	64.86	52.53	81.74	83.26	
PVP01_0217600	PVP01_0217600.1	0	0	0	0	0	0.45	0	1.08	0.46	0.56	0.4	0	0.99	0.61	0.79	
PVP01_0217900	PVP01_0217900.1	0.52	0.41	0	0	0	0	0	0.65	0.84	3.04	1.45	1.09	0.45	0.56	1.43	
PVP01_0218400	PVP01_0218400.1	9.43	1.42	2.76	1.96	6.14	35.62	15.15	0.28	0.72	0.44	1.56	1.25	3.88	2.39	2.46	
PVP01_0218500	PVP01_0218500.1	0	0	0.49	0	0.51	0	0	0	0	0	0	0	0	0	0	
PVP01_1300900	PVP01_1300900.1	328.3	140.56	124.95	108.87	170.51	1010.3	407.78	209.28	212.5	200.36	221.19	161.9	344.16	642.54	1076.67	
PVP01_1302800	PVP01_1302800.1	99.99	82.64	37.31	14.26	7.21	12.41	8.14	76.42	78.8	53.71	21.73	14.56	9.19	16.16	23.31	
PVP01_1305200	PVP01_1305200.1	35	26.16	37.69	36.95	79.8	131.15	120.41	20.46	24.81	25.12	30.37	36.19	56.85	76.06	106.26	
PVP01_1305300	PVP01_1305300.1	304.67	364.77	334.29	184.2	65.82	46.89	41.47	290.2	370.06	315.64	260.27	121.95	64.01	58.27	82.36	
PVP01_1306400	PVP01_1306400.1	91.38	35.52	21.02	19.62	30.06	260.01	80.27	56.22	42.22	40.73	29.12	43.7	75.06	117.9	246.16	
PVP01_1307000	PVP01_1307000.1	6.48	17.75	27.26	24.04	9.45	5.77	5.57	14.05	21.56	28.94	27.88	13.5	9.7	6.43	5.32	
PVP01_1309700	PVP01_1309700.1	24.16	47.81	44.36	15.93	5.77	9.04	6.27	30.22	44	48.03	33.43	9.57	7.28	8.62	14.88	
PVP01_1309800	PVP01_1309800.1	38.81	78.3	62.55	33.89	12.47	9.58	7.7	45.08	67.56	70.71	49.52	19.51	14.69	12.19	21.76	
PVP01_1310500	PVP01_1310500.1	17.29	19.74	33.46	22.08	123.68	53.4	96.82	32.2	16.81	23.38	34.31	67.41	94.8	65.91	45.5	
PVP01_1310600	PVP01_1310600.1	375.72	404.68	457.98	455.92	413.59	128.62	215.09	369.75	326.38	396.94	450.49	455.92	301.97	185.16	163.96	
PVP01_1312100	PVP01_1312100.1	24.01	67.1	58.81	25.39	5.19	11.66	10.56	30.03	52.01	67.77	60.31	19.77	8.98	16.32	23.89	
PVP01_1312400	PVP01_1312400.1	9.23	57.58	63.87	34.71	21.52	32.23	35.63	21.18	39.66	54.8	36.32	16.39	17.72	25.1	25.99	
PVP01_1315800	PVP01_1315800.1	11.59	49.94	35.88	11.07	6.44	11.3	7.99	20.5	50.44	37.89	19.36	7.61	8.37	12.42	20.45	
PVP01_1317200	PVP01_1317200.1	17.21	38.35	44.81	27.38	17.4	18.32	17.59	19.06	23.54	34.63	33.18	17.35	12.27	14.44	17.96	
PVP01_1318900	PVP01_1318900.1	33.25	41.99	41.65	35.35	50.02	44.43	37.71	41.6	41.73	44.03	32.98	35.99	35.81	32.61	29.57	
PVP01_1319300	PVP01_1319300.1	80.57	77.28	75.01	36.07	49.54	40.17	46.26	67.1	69.62	66.81	55.3	39.61	34.41	40.92	39.05	
PVP01_1319400	PVP01_1319400.1	13.53	14.48	30.99	47.62	54.51	21.24	31.17	23.74	12.65	19.91	37.25	43.63	38.44	10.67	13.44	
PVP01_1319900	PVP01_1319900.1	44.1	59.84	51.55	25.14	13.85	7.7	8.02	41.37	47.15	41.63	29.93	14.8	10.16	8.6	13.59	
PVP01_1321000	PVP01_1321000.1	483.79	521.49	346.87	127.88	78.82	98.66	82.22	492.38	595.48	434.76	230.09	119.42	96.59	103.76	141.52	
PVP01_1321800	PVP01_1321800.1	18.79	41.91	100.67	222.14	167.72	44.75	77.26	66.85	30.42	81.89	185.33	227.88	135.41	55.72	40.73	
PVP01_1322800	PVP01_1322800.1	78.56	88.44	65.05	23.1	49.91	115.18	77.23	51.12	75.21	54.8	26.17	29.56	53.16	63.89	79.43	
PVP01_1323000	PVP01_1323000.1	31.03	12.48	19.19	19.35	43.71	128.81	95.12	18.54	23.43	25.02	34.04	38.48	56.48	86.33	88.02	
PVP01_1323600	PVP01_1323600.1	72.01	83.55	84.56	135.59	106.38	51.59	64.35	96.93	70.53	86.69	102.9	120.49	75.3	48.37	46.13	
PVP01_1326000	PVP01_1326000.1	97.32	96.72	88.67	87.89	48.57	24.65	27.37	80.9	88.07	99.12	104.09	79.92	45.18	25.96	36.68	
PVP01_1326700	PVP01_1326700.1	81.56	72.13	59.53	40.42	38.6	24.93	31.93	89.07	79.52	58.22	44.99	47.15	50.65	42.66	42.86	
PVP01_1327500	PVP01_1327500.1	87.24	87.23	73.96	51.08	32.14	36.3	42.42	88.9	85.14	77.99	74.2	48.95	40.43	33.79	44.3	
PVP01_1328200	PVP01_1328200.1	61.12	95.61	86.28	30.56	21.45	108.44	106.85	59.05	113.25	84.99	51.43	26.11	82.38	184.8	170.02	
PVP01_1329100	PVP01_1329100.1	240.72	262.63	244.76	121.22	54.2	108.9	78.03	201.83	281.57	271.36	186.49	81.71	77.52	83.31	113.64	
PVP01_1329500	PVP01_1329500.1	87.1	84.42	70.33	77.42	72.4	36.56	54.58	101.88	85.54	72.15	79.28	86.95	68.29	53.96	57.5	
PVP01_1329800	PVP01_1329800.1	31.95	30.36	29.66	11.69	7.75	8.94	8.26	24.66	25.87	31.36	18.52	10.03	6.9	11.21	18.39	
PVP01_1330700	PVP01_1330700.1	14.19	44.07	40.89	30.98	14.79	10.35	13.08	31.07	35.92	56.11	45.04	29.57	7.01	21.56	13.19	
PVP01_1331000	PVP01_1331000.1	51.37	101.51	190.41	132.53	60.69	99.94	96.15	35.78	83.67	137.18	173.44	77.02	59.5	54.63	93.52	
PVP01_1331100	PVP01_1331100.1	43.84	64.63	153.32	286.75	278.79	202.63	199.05	95.77	41.89	117.42	238.66	310.89	233.4	151.17	162.83	
PVP01_1331200	PVP01_1331200.1	55.44	85.31	105.01	111.35	36.41	17.42	24.21	59.19	73.22	91.17	114.95	73.93	37.04	20.44	26.82	
PVP01_1331700	PVP01_1331700.1	140.69	147.62	137.91	94.08	101.75	75.81	82.13	124.78	140.89	122.61	115.86	98.68	92.42	80.84	97.65	
PVP01_1333600	PVP01_1333600.1	76.08	277.17	188.64	63.79	48.71	83.49	41.99	132.36	221.51	220.65	133.96	64.03	53.1	61.08	97.62	
PVP01_1333900	PVP01_1333900.1	5.41	12.84	30.2	45.12	24.68	23.57	19.53	9.23	8.72	22.46	46.46	33.83	17	8.9	15.84	
PVP01_1334800	PVP01_1334800.1	27.96	23.29	23.02	20.5	14.02	21.79	20.76	18.69	23.55	23.22	14.23	15.42	14.94	23.61	27.62	
PVP01_1335100	PVP01_1335100.1	79.35	50.46	46.7	65.44	40.85	22.99	25.55	72.58	61.06	48.63	68.06	59.76	50.88	26.25	38.15	
PVP01_1336400	PVP01_1336400.1	169.73	177.46	114.97	38.23	57.33	155.87	90	134.82	163.07	126.89	53.93	50.52	63.61	110.79	145.72	
PVP01_1336600	PVP01_1336600.1	679.81	969.56	907.11	566.05	297.75	142.44	187.97	811.81	992.07	1152.02	925.22	583.15	331.92	184.32	209.73	
PVP01_1336900	PVP01_1336900.1	3.71	15.03	10.57	14.17	178.5	61.19	185.46	49.9	16.43	16.66	14.49	108.87	169.87	128.24	71.45	
PVP01_1337100	PVP01_1337100.1	31.62	85.58	88.41	26.4	13.57	13.73	13.66	44.92	68.01	92.13	61.21	21.96	16.39	23.34	28.27	
PVP01_1337400	PVP01_1337400.1	40.27	34.78	25.34	18.11	9.01	16.84	9.99	31.95	39.78	31.86	27.05	13.59	13.37	16.85	32.04	
PVP01_1338500	PVP01_1338500.1	3.41	4.56	5.29	13.18	1075.71	438	1444.58	237.88	18.18	2.29	9.66	590.37	1376.15	1139.37	505.29	
